X,Y,Index_,ACCNUM,YEAR,DATE,TIME,Hour,STREET1,STREET2,OFFSET,ROAD_CLASS,District,LATITUDE,LONGITUDE,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INJURY,FATAL_NO,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,DRIVCOND,PEDTYPE,PEDACT,PEDCOND,CYCLISTYPE,CYCACT,CYCCOND,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,Division,Ward_Name,Ward_ID,Hood_ID,Hood_Name,ObjectId
-79.26129,43.770045,5255193,1111585,2009,2009-05-24T04:00:00.000Z,1345,13,BRIMLEY RD,ELLESMERE RD, ,Major Arterial,Scarborough,43.770045,-79.26129,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Passenger,15 to 19,Minor,0, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,"41,43",,,127,,281
-79.26129,43.770045,5255194,1111585,2009,2009-05-24T04:00:00.000Z,1345,13,BRIMLEY RD,ELLESMERE RD, ,Major Arterial,Scarborough,43.770045,-79.26129,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Passenger,40 to 44,Major,0, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,"41,43",,,127,,282
-79.26129,43.770045,5255195,1111585,2009,2009-05-24T04:00:00.000Z,1345,13,BRIMLEY RD,ELLESMERE RD, ,Major Arterial,Scarborough,43.770045,-79.26129,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,45 to 49,Minor,0,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,"41,43",,,127,,283
-79.26129,43.770045,5255196,1111585,2009,2009-05-24T04:00:00.000Z,1345,13,BRIMLEY RD,ELLESMERE RD, ,Major Arterial,Scarborough,43.770045,-79.26129,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,40 to 44,Minimal,0,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,"41,43",,,127,,284
-79.26129,43.770045,5255197,1111585,2009,2009-05-24T04:00:00.000Z,1345,13,BRIMLEY RD,ELLESMERE RD, ,Major Arterial,Scarborough,43.770045,-79.26129,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Passenger,55 to 59,Minor,0, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,"41,43",,,127,,285
-79.26129,43.770045,5255198,1111585,2009,2009-05-24T04:00:00.000Z,1345,13,BRIMLEY RD,ELLESMERE RD, ,Major Arterial,Scarborough,43.770045,-79.26129,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,45 to 49,Minimal,0,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,"41,43",,,127,,286
-79.26129,43.770045,5255199,1111585,2009,2009-05-24T04:00:00.000Z,1345,13,BRIMLEY RD,ELLESMERE RD, ,Major Arterial,Scarborough,43.770045,-79.26129,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,60 to 64,Minimal,0,North,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Normal, , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,"41,43",,,127,,287
-79.40668,43.744078,80783168,7000941921,2017,2017-05-28T04:00:00.000Z,1345,13,YONGE ST,YORK MILLS RD, ,Major Arterial,North York,43.744078,-79.40668,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,40 to 44,Minor,0,West,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Inattentive, , , , , , , , ,Yes,Yes, , , ,Yes, ,Yes,Yes, , ,32,,,40,,288
-79.40668,43.744078,80783169,7000941921,2017,2017-05-28T04:00:00.000Z,1345,13,YONGE ST,YORK MILLS RD, ,Major Arterial,North York,43.744078,-79.40668,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Motorcycle Driver,30 to 34,Major,0,South,Motorcycle,Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes,Yes, , , ,Yes, ,Yes,Yes, , ,32,,,40,,289
-79.40668,43.744078,80783170,7000941921,2017,2017-05-28T04:00:00.000Z,1345,13,YONGE ST,YORK MILLS RD, ,Major Arterial,North York,43.744078,-79.40668,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,65 to 69,None,0,East,"Automobile, Station Wagon",Stopped,Driving Properly,Normal, , , , , , , , ,Yes,Yes, , , ,Yes, ,Yes,Yes, , ,32,,,40,,290
-79.40668,43.744078,80783171,7000941921,2017,2017-05-28T04:00:00.000Z,1345,13,YONGE ST,YORK MILLS RD, ,Major Arterial,North York,43.744078,-79.40668,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,55 to 59,None,0,East,"Automobile, Station Wagon",Stopped,Driving Properly,Normal, , , , , , , , ,Yes,Yes, , , ,Yes, ,Yes,Yes, , ,32,,,40,,291
-79.40668,43.744078,80783172,7000941921,2017,2017-05-28T04:00:00.000Z,1345,13,YONGE ST,YORK MILLS RD, ,Major Arterial,North York,43.744078,-79.40668,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Passenger,65 to 69,None,0, , , , , , , , , , , , , ,Yes,Yes, , , ,Yes, ,Yes,Yes, , ,32,,,40,,292
-79.40668,43.744078,80783173,7000941921,2017,2017-05-28T04:00:00.000Z,1345,13,YONGE ST,YORK MILLS RD, ,Major Arterial,North York,43.744078,-79.40668,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Passenger,75 to 79,None,0, , , , , , , , , , , , , ,Yes,Yes, , , ,Yes, ,Yes,Yes, , ,32,,,40,,293
-79.319026,43.700148,6606188,1224139,2011,2011-01-19T05:00:00.000Z,1351,13,O CONNOR DR,WOODBINE AVE, ,Major Arterial,Toronto and East York,43.700148,-79.319026,Intersection,At Intersection,Traffic Signal,Snow,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,65 to 69,None,0,West,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Inattentive, , , , , , ,Yes, ,Yes, , , , , , ,Yes,Yes, , ,54,,,60,,294
-79.319026,43.700148,6606189,1224139,2011,2011-01-19T05:00:00.000Z,1351,13,O CONNOR DR,WOODBINE AVE, ,Major Arterial,Toronto and East York,43.700148,-79.319026,Intersection,At Intersection,Traffic Signal,Snow,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,50 to 54,Major,0,South,Other, , , ,Vehicle is going straight thru inter.while ped cross with ROW,Crossing with right of way,Normal, , , ,Yes, ,Yes, , , , , , ,Yes,Yes, , ,54,,,60,,295
-79.55229,43.749945,5374158,1044781,2008,2008-06-04T04:00:00.000Z,1355,13,FINCH AVE W,MILVAN DR, ,Major Arterial,Etobicoke York,43.749945,-79.55229,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , , , ,Yes, , , , , ,Yes,Yes,Yes, , ,31,,,22,,296
-79.55229,43.749945,5374159,1044781,2008,2008-06-04T04:00:00.000Z,1355,13,FINCH AVE W,MILVAN DR, ,Major Arterial,Etobicoke York,43.749945,-79.55229,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,50 to 54,Minimal,0,South,"Automobile, Station Wagon",Stopped,Driving Properly,Normal, , , , , , , , ,Yes, , , , , ,Yes,Yes,Yes, , ,31,,,22,,297
-79.55229,43.749945,5374160,1044781,2008,2008-06-04T04:00:00.000Z,1355,13,FINCH AVE W,MILVAN DR, ,Major Arterial,Etobicoke York,43.749945,-79.55229,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,25 to 29,Minimal,0,West,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Normal, , , , , , , , ,Yes, , , , , ,Yes,Yes,Yes, , ,31,,,22,,298
-79.55229,43.749945,5374161,1044781,2008,2008-06-04T04:00:00.000Z,1355,13,FINCH AVE W,MILVAN DR, ,Major Arterial,Etobicoke York,43.749945,-79.55229,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,60 to 64,Major,0,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes, , , , , ,Yes,Yes,Yes, , ,31,,,22,,299
-79.18619,43.768445,5271774,1118884,2009,2009-08-15T04:00:00.000Z,1400,14,LAWRENCE Aven E,MORNINGSIDE Aven, ,Major Arterial,Scarborough,43.768445,-79.18619,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , , , ,Yes, , , , , , ,Yes,Yes, , ,43,,,136,,300
-79.18619,43.768445,5271775,1118884,2009,2009-08-15T04:00:00.000Z,1400,14,LAWRENCE Aven E,MORNINGSIDE Aven, ,Major Arterial,Scarborough,43.768445,-79.18619,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,65 to 69,Minimal,0,North,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Normal, , , , , , , , ,Yes, , , , , , ,Yes,Yes, , ,43,,,136,,301
-79.18619,43.768445,5271776,1118884,2009,2009-08-15T04:00:00.000Z,1400,14,LAWRENCE Aven E,MORNINGSIDE Aven, ,Major Arterial,Scarborough,43.768445,-79.18619,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,55 to 59,Major,0,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes, , , , , , ,Yes,Yes, , ,43,,,136,,302
-79.38629,43.650045,5303803,1133583,2009,2009-10-04T04:00:00.000Z,1400,14,UNIVERSITY Ave,RICHMOND St W, ,Major Arterial,Toronto and East York,43.650045,-79.38629,Intersection,At Intersection,Traffic Signal,Rain,Daylight,Wet,Non-Fatal Injury,Angle,Driver,55 to 59,None,0,North,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Inattentive, , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,52,,,76,,303
-79.38629,43.650045,5303804,1133583,2009,2009-10-04T04:00:00.000Z,1400,14,UNIVERSITY Ave,RICHMOND St W, ,Major Arterial,Toronto and East York,43.650045,-79.38629,Intersection,At Intersection,Traffic Signal,Rain,Daylight,Wet,Non-Fatal Injury,Angle,Passenger,35 to 39,Major,0, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,52,,,76,,304
-79.38629,43.650045,5303805,1133583,2009,2009-10-04T04:00:00.000Z,1400,14,UNIVERSITY Ave,RICHMOND St W, ,Major Arterial,Toronto and East York,43.650045,-79.38629,Intersection,At Intersection,Traffic Signal,Rain,Daylight,Wet,Non-Fatal Injury,Angle,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,52,,,76,,305
-79.38629,43.650045,5303806,1133583,2009,2009-10-04T04:00:00.000Z,1400,14,UNIVERSITY Ave,RICHMOND St W, ,Major Arterial,Toronto and East York,43.650045,-79.38629,Intersection,At Intersection,Traffic Signal,Rain,Daylight,Wet,Non-Fatal Injury,Angle,Driver,35 to 39,None,0,West,Taxi,Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,52,,,76,,306
-79.360767,43.811175,80249238,5001507362,2015,2015-09-01T04:00:00.000Z,1400,14,STEELES AVE E,DON MILLS RD, ,Major Arterial,North York,43.811175,-79.360767,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,60 to 64,Major,0,South,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Unknown, , , , , , , , ,Yes, ,Yes, , , , ,Yes,Yes, , ,33,,,48,,307
-79.360767,43.811175,80249239,5001507362,2015,2015-09-01T04:00:00.000Z,1400,14,STEELES AVE E,DON MILLS RD, ,Major Arterial,North York,43.811175,-79.360767,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Truck Driver,65 to 69,None,0,West,Truck - Dump,Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes, ,Yes, , , , ,Yes,Yes, , ,33,,,48,,308
-79.298351,43.754336,80630884,4002482864,2014,2014-07-12T04:00:00.000Z,1409,14,WARDEN AVE,TOWER DR, ,Major Arterial,Scarborough,43.754336,-79.298351,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,50 to 54,None,0,North,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Inattentive, , , , , , ,Yes, ,Yes, , , , , , ,Yes,Yes, , ,41,,,119,,309
-79.298351,43.754336,80630885,4002482864,2014,2014-07-12T04:00:00.000Z,1409,14,WARDEN AVE,TOWER DR, ,Major Arterial,Scarborough,43.754336,-79.298351,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,25 to 29,Major,0,Unknown, , , , ,Vehicle is going straight thru inter.while ped cross with ROW,Crossing with right of way,Normal, , , ,Yes, ,Yes, , , , , , ,Yes,Yes, , ,41,,,119,,310
-79.290637,43.735335,80485685,4003073382,2014,2014-10-09T04:00:00.000Z,1410,14,WARDEN AVE,MARBLE ARCH CRES, ,Major Arterial,Scarborough,43.735335,-79.290637,Intersection,Non Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Cyclist Collisions,Driver,45 to 49,None,0,North,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Inattentive, , , , , , , ,Yes,Yes, , , , , , ,Yes,Yes, , ,41,,,119,,311
-79.290637,43.735335,80485686,4003073382,2014,2014-10-09T04:00:00.000Z,1410,14,WARDEN AVE,MARBLE ARCH CRES, ,Major Arterial,Scarborough,43.735335,-79.290637,Intersection,Non Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Cyclist Collisions,Cyclist,60 to 64,Fatal,32,East,Bicycle,Going Ahead, , , , , ,"Motorist without ROW drives into path of cyclist at inter, lnwy, dwy-Driver not turn.",Driving Properly,Normal, ,Yes,Yes, , , , , , ,Yes,Yes, , ,41,,,119,,312
-79.454364,43.771525,80900781,8000655701,2018,2018-04-12T04:00:00.000Z,1425,14,625 FINCH AV W, , ,Major Arterial,North York,43.771525,-79.454364,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,10 to 14,Minor,0,North, , , , ,Vehicle is going straight thru inter.while ped cross with ROW,Crossing with right of way,Normal, , , ,Yes, ,Yes, , , , , , ,Yes,Yes, , ,32,,,35,,313
-79.454364,43.771525,80900782,8000655701,2018,2018-04-12T04:00:00.000Z,1425,14,625 FINCH AV W, , ,Major Arterial,North York,43.771525,-79.454364,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,35 to 39,None,0,North,"Automobile, Station Wagon",Turning Left,Driving Properly,Normal, , , , , , ,Yes, ,Yes, , , , , , ,Yes,Yes, , ,32,,,35,,314
-79.454364,43.771525,80900783,8000655701,2018,2018-04-12T04:00:00.000Z,1425,14,625 FINCH AV W, , ,Major Arterial,North York,43.771525,-79.454364,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,80 to 84,Major,0,East,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Inattentive, , , , , , ,Yes, ,Yes, , , , , , ,Yes,Yes, , ,32,,,35,,315
-79.28389,43.773145,5351644,1034751,2008,2008-04-13T04:00:00.000Z,1430,14,KENNEDY RD,401 C E KENNEDY N RAMP RD E, ,Expressway,Scarborough,43.773145,-79.28389,Intersection, ,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,50 to 54,Minor,0,North,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Normal, , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,41,,,126,,316
-79.28389,43.773145,5351645,1034751,2008,2008-04-13T04:00:00.000Z,1430,14,KENNEDY RD,401 C E KENNEDY N RAMP RD E, ,Expressway,Scarborough,43.773145,-79.28389,Intersection, ,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Passenger,60 to 64,Minor,0, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,41,,,126,,317
-79.28389,43.773145,5351646,1034751,2008,2008-04-13T04:00:00.000Z,1430,14,KENNEDY RD,401 C E KENNEDY N RAMP RD E, ,Expressway,Scarborough,43.773145,-79.28389,Intersection, ,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,60 to 64,Major,0,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,41,,,126,,318
-79.267925,43.732192,80545821,6000983076,2016,2016-06-06T04:00:00.000Z,1435,14,KENNEDY RD,EGLINTON AVE E, ,Major Arterial,Scarborough,43.732192,-79.267925,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Turning Movement,Passenger,65 to 69,Fatal,44, , , , , , , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,41,,,124,,319
-79.267925,43.732192,80545823,6000983076,2016,2016-06-06T04:00:00.000Z,1435,14,KENNEDY RD,EGLINTON AVE E, ,Major Arterial,Scarborough,43.732192,-79.267925,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Turning Movement,Driver,50 to 54,Minor,0,East,"Automobile, Station Wagon",Turning Left,Driving Properly,Normal, , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,41,,,124,,320
-79.267925,43.732192,80545825,6000983076,2016,2016-06-06T04:00:00.000Z,1435,14,KENNEDY RD,EGLINTON AVE E, ,Major Arterial,Scarborough,43.732192,-79.267925,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Turning Movement,Driver,55 to 59,None,0,South,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Inattentive, , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,41,,,124,,321
-79.267925,43.732192,80545826,6000983076,2016,2016-06-06T04:00:00.000Z,1435,14,KENNEDY RD,EGLINTON AVE E, ,Major Arterial,Scarborough,43.732192,-79.267925,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Turning Movement,Passenger,50 to 54,Minor,0, , , , , , , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,41,,,124,,322
-79.267925,43.732192,80545827,6000983076,2016,2016-06-06T04:00:00.000Z,1435,14,KENNEDY RD,EGLINTON AVE E, ,Major Arterial,Scarborough,43.732192,-79.267925,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Turning Movement,Passenger,50 to 54,Minimal,0, , , , , , , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,41,,,124,,323
-79.33139,43.718345,5405737,1058523,2008,2008-08-29T04:00:00.000Z,1440,14,ST DENNIS DR,DEAUVILLE LANE, ,Collector,North York,43.718345,-79.33139,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Truck Driver,45 to 49,Major,0,West,Truck - Open,Going Ahead,Disobeyed Traffic Control,Inattentive, , , , , , , , ,Yes, ,Yes, , ,Yes, ,Yes,Yes, , ,54,,,44,,324
-79.33139,43.718345,5405738,1058523,2008,2008-08-29T04:00:00.000Z,1440,14,ST DENNIS DR,DEAUVILLE LANE, ,Collector,North York,43.718345,-79.33139,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Passenger,55 to 59,Minor,0, ,Other, , , , , , , , , , , ,Yes, ,Yes, , ,Yes, ,Yes,Yes, , ,54,,,44,,325
-79.33139,43.718345,5405739,1058523,2008,2008-08-29T04:00:00.000Z,1440,14,ST DENNIS DR,DEAUVILLE LANE, ,Collector,North York,43.718345,-79.33139,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,70 to 74,Minimal,0,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes, ,Yes, , ,Yes, ,Yes,Yes, , ,54,,,44,,326
-79.34479,43.678945,7444319,1306648,2012,2012-06-18T04:00:00.000Z,1440,14,DANFORTH AVE,PAPE AVE, ,Major Arterial,Toronto and East York,43.678945,-79.34479,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,30 to 34,None,0,North,"Automobile, Station Wagon",Turning Right,Disobeyed Traffic Control,Normal, , , , , , ,Yes, ,Yes, , , , , , ,Yes,Yes, , ,"54,55",,,69,,327
-79.34479,43.678945,7444320,1306648,2012,2012-06-18T04:00:00.000Z,1440,14,DANFORTH AVE,PAPE AVE, ,Major Arterial,Toronto and East York,43.678945,-79.34479,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,40 to 44,Major,0,North,Other, , , ,Vehicle turns right while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , ,Yes, ,Yes, , , , , , ,Yes,Yes, , ,"54,55",,,69,,328
-79.542331,43.752017,80631721,7000155315,2017,2017-01-25T05:00:00.000Z,1440,14,FINCH AVE W,WESTON RD, ,Major Arterial,Etobicoke York,43.752017,-79.542331,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Wet,Fatal,Angle,Truck Driver,55 to 59,None,0,North,Truck - Dump,Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes, ,Yes, , , , ,Yes,Yes, ,Yes,31,,,22,,329
-79.542331,43.752017,80631859,7000155315,2017,2017-01-25T05:00:00.000Z,1440,14,FINCH AVE W,WESTON RD, ,Major Arterial,Etobicoke York,43.752017,-79.542331,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Wet,Fatal,Angle,Driver,85 to 89,Fatal,6,South,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Medical or Physical Disability, , , , , , , , ,Yes, ,Yes, , , , ,Yes,Yes, ,Yes,31,,,22,,330
-79.542331,43.752017,80632417,7000155315,2017,2017-01-25T05:00:00.000Z,1440,14,FINCH AVE W,WESTON RD, ,Major Arterial,Etobicoke York,43.752017,-79.542331,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Wet,Fatal,Angle,Driver,40 to 44,None,0, ,"Automobile, Station Wagon",Going Ahead, , , , , , , , , , ,Yes, ,Yes, , , , ,Yes,Yes, ,Yes,31,,,22,,331
-79.542331,43.752017,81070510,7000155315,2017,2017-01-25T05:00:00.000Z,1440,14,FINCH AVE W,WESTON RD, ,Major Arterial,Etobicoke York,43.752017,-79.542331,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Wet,Fatal,Angle,Driver,50 to 54,None,0,East,Passenger Van,Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes, ,Yes, , , , ,Yes,Yes, ,Yes,31,,,22,,332
-79.38579,43.805545,7450903,1309317,2012,2012-07-13T04:00:00.000Z,1442,14,STEELES Aven E,LAURELEAF Road S, ,Major Arterial,North York,43.805545,-79.38579,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,60 to 64,Major,0,East,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Inattentive, , , , , , , , ,Yes, , , , , , ,Yes,Yes, , ,33,,,49,,333
-79.38579,43.805545,7450904,1309317,2012,2012-07-13T04:00:00.000Z,1442,14,STEELES Aven E,LAURELEAF Road S, ,Major Arterial,North York,43.805545,-79.38579,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,30 to 34,Minor,0,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes, , , , , , ,Yes,Yes, , ,33,,,49,,334
-79.404087,43.703506,80919649,8000311536,2018,2018-02-18T05:00:00.000Z,1442,14,E/B HWY401 OFF RAMP,WESTON ROAD, ,Local,Toronto and East York,43.703506,-79.404087,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,80 to 84,None,0, , , , , , , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,53,,,100,,335
-79.404087,43.703506,80919650,8000311536,2018,2018-02-18T05:00:00.000Z,1442,14,E/B HWY401 OFF RAMP,WESTON ROAD, ,Local,Toronto and East York,43.703506,-79.404087,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,85 to 89,None,0,North,"Automobile, Station Wagon",Slowing or Stopping,Driving Properly,Normal, , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,53,,,100,,336
-79.404087,43.703506,80919651,8000311536,2018,2018-02-18T05:00:00.000Z,1442,14,E/B HWY401 OFF RAMP,WESTON ROAD, ,Local,Toronto and East York,43.703506,-79.404087,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,35 to 39,Major,0,North,"Automobile, Station Wagon",Changing Lanes,Driving Properly,Normal, , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,53,,,100,,337
-79.404087,43.703506,80919652,8000311536,2018,2018-02-18T05:00:00.000Z,1442,14,E/B HWY401 OFF RAMP,WESTON ROAD, ,Local,Toronto and East York,43.703506,-79.404087,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,20 to 24,Minor,0,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,53,,,100,,338
